Date,Day,Time,Pred(Ft),Pred(cm),High/Low,DateTime (UTC),Subordinate DateTime (Adjusted)
9/23/2022,Fri,8:12:00 AM,0.96,29,L,2022-09-23 08:12:00,2022-09-23 08:13:00
9/23/2022,Fri,2:26:00 PM,9.01,275,H,2022-09-23 14:26:00,2022-09-23 14:29:00
9/23/2022,Fri,8:22:00 PM,1.34,41,L,2022-09-23 20:22:00,2022-09-23 20:23:00
9/24/2022,Sat,2:36:00 AM,9.85,300,H,2022-09-24 02:36:00,2022-09-24 02:39:00
9/24/2022,Sat,8:52:00 AM,0.65,20,L,2022-09-24 08:52:00,2022-09-24 08:53:00
9/24/2022,Sat,3:04:00 PM,9.43,287,H,2022-09-24 15:04:00,2022-09-24 15:07:00
9/24/2022,Sat,9:04:00 PM,0.89,27,L,2022-09-24 21:04:00,2022-09-24 21:05:00
9/25/2022,Sun,3:16:00 AM,10.07,307,H,2022-09-25 03:16:00,2022-09-25 03:19:00
9/25/2022,Sun,9:29:00 AM,0.39,12,L,2022-09-25 09:29:00,2022-09-25 09:30:00
9/25/2022,Sun,3:40:00 PM,9.81,299,H,2022-09-25 15:40:00,2022-09-25 15:43:00
9/25/2022,Sun,9:45:00 PM,0.48,15,L,2022-09-25 21:45:00,2022-09-25 21:46:00
9/26/2022,Mon,3:55:00 AM,10.21,311,H,2022-09-26 03:55:00,2022-09-26 03:58:00
9/26/2022,Mon,10:06:00 AM,0.22,7,L,2022-09-26 10:06:00,2022-09-26 10:07:00
9/26/2022,Mon,4:16:00 PM,10.16,310,H,2022-09-26 16:16:00,2022-09-26 16:19:00
9/26/2022,Mon,10:25:00 PM,0.13,4,L,2022-09-26 22:25:00,2022-09-26 22:26:00
9/27/2022,Tue,4:35:00 AM,10.25,312,H,2022-09-27 04:35:00,2022-09-27 04:38:00
9/27/2022,Tue,10:44:00 AM,0.14,4,L,2022-09-27 10:44:00,2022-09-27 10:45:00
9/27/2022,Tue,4:53:00 PM,10.45,319,H,2022-09-27 16:53:00,2022-09-27 16:56:00
9/27/2022,Tue,11:07:00 PM,-0.13,-4,L,2022-09-27 23:07:00,2022-09-27 23:08:00
9/28/2022,Wed,5:16:00 AM,10.19,311,H,2022-09-28 05:16:00,2022-09-28 05:19:00
9/28/2022,Wed,11:24:00 AM,0.17,5,L,2022-09-28 11:24:00,2022-09-28 11:25:00
9/28/2022,Wed,5:32:00 PM,10.67,325,H,2022-09-28 17:32:00,2022-09-28 17:35:00
9/28/2022,Wed,11:50:00 PM,-0.27,-8,L,2022-09-28 23:50:00,2022-09-28 23:51:00
9/29/2022,Thu,5:59:00 AM,10.02,305,H,2022-09-29 05:59:00,2022-09-29 06:02:00
9/29/2022,Thu,12:05:00 PM,0.31,9,L,2022-09-29 12:05:00,2022-09-29 12:06:00
9/29/2022,Thu,6:13:00 PM,10.78,329,H,2022-09-29 18:13:00,2022-09-29 18:16:00
9/30/2022,Fri,12:35:00 AM,-0.27,-8,L,2022-09-30 00:35:00,2022-09-30 00:36:00
9/30/2022,Fri,6:45:00 AM,9.76,297,H,2022-09-30 06:45:00,2022-09-30 06:48:00
9/30/2022,Fri,12:49:00 PM,0.54,16,L,2022-09-30 12:49:00,2022-09-30 12:50:00
9/30/2022,Fri,6:58:00 PM,10.76,328,H,2022-09-30 18:58:00,2022-09-30 19:01:00
10/1/2022,Sat,1:25:00 AM,-0.12,-4,L,2022-10-01 01:25:00,2022-10-01 01:26:00
10/1/2022,Sat,7:35:00 AM,9.43,287,H,2022-10-01 07:35:00,2022-10-01 07:38:00
10/1/2022,Sat,1:38:00 PM,0.85,26,L,2022-10-01 13:38:00,2022-10-01 13:39:00
10/1/2022,Sat,7:48:00 PM,10.62,324,H,2022-10-01 19:48:00,2022-10-01 19:51:00
10/2/2022,Sun,2:19:00 AM,0.11,3,L,2022-10-02 02:19:00,2022-10-02 02:20:00
10/2/2022,Sun,8:30:00 AM,9.09,277,H,2022-10-02 08:30:00,2022-10-02 08:33:00
10/2/2022,Sun,2:34:00 PM,1.16,35,L,2022-10-02 14:34:00,2022-10-02 14:35:00
10/2/2022,Sun,8:45:00 PM,10.41,317,H,2022-10-02 20:45:00,2022-10-02 20:48:00
10/3/2022,Mon,3:20:00 AM,0.34,10,L,2022-10-03 03:20:00,2022-10-03 03:21:00
10/3/2022,Mon,9:33:00 AM,8.84,269,H,2022-10-03 09:33:00,2022-10-03 09:36:00
10/3/2022,Mon,3:35:00 PM,1.38,42,L,2022-10-03 15:35:00,2022-10-03 15:36:00
10/3/2022,Mon,9:48:00 PM,10.22,312,H,2022-10-03 21:48:00,2022-10-03 21:51:00
10/4/2022,Tue,4:23:00 AM,0.46,14,L,2022-10-04 04:23:00,2022-10-04 04:24:00
10/4/2022,Tue,10:39:00 AM,8.79,268,H,2022-10-04 10:39:00,2022-10-04 10:42:00
10/4/2022,Tue,4:40:00 PM,1.42,43,L,2022-10-04 16:40:00,2022-10-04 16:41:00
10/4/2022,Tue,10:55:00 PM,10.15,309,H,2022-10-04 22:55:00,2022-10-04 22:58:00
10/5/2022,Wed,5:28:00 AM,0.44,13,L,2022-10-05 05:28:00,2022-10-05 05:29:00
10/5/2022,Wed,11:46:00 AM,8.98,274,H,2022-10-05 11:46:00,2022-10-05 11:49:00
10/5/2022,Wed,5:46:00 PM,1.24,38,L,2022-10-05 17:46:00,2022-10-05 17:47:00
10/6/2022,Thu,12:03:00 AM,10.22,312,H,2022-10-06 00:03:00,2022-10-06 00:06:00
10/6/2022,Thu,6:31:00 AM,0.27,8,L,2022-10-06 06:31:00,2022-10-06 06:32:00
10/6/2022,Thu,12:51:00 PM,9.38,286,H,2022-10-06 12:51:00,2022-10-06 12:54:00
10/6/2022,Thu,6:51:00 PM,0.86,26,L,2022-10-06 18:51:00,2022-10-06 18:52:00
10/7/2022,Fri,1:09:00 AM,10.41,317,H,2022-10-07 01:09:00,2022-10-07 01:12:00
10/7/2022,Fri,7:30:00 AM,0.01,0,L,2022-10-07 07:30:00,2022-10-07 07:31:00
10/7/2022,Fri,1:49:00 PM,9.89,301,H,2022-10-07 13:49:00,2022-10-07 13:52:00
10/7/2022,Fri,7:51:00 PM,0.36,11,L,2022-10-07 19:51:00,2022-10-07 19:52:00
10/8/2022,Sat,2:08:00 AM,10.62,324,H,2022-10-08 02:08:00,2022-10-08 02:11:00
10/8/2022,Sat,8:24:00 AM,-0.21,-6,L,2022-10-08 08:24:00,2022-10-08 08:25:00
10/8/2022,Sat,2:40:00 PM,10.36,316,H,2022-10-08 14:40:00,2022-10-08 14:43:00
10/8/2022,Sat,8:46:00 PM,-0.1,-3,L,2022-10-08 20:46:00,2022-10-08 20:47:00
10/9/2022,Sun,3:01:00 AM,10.72,327,H,2022-10-09 03:01:00,2022-10-09 03:04:00
10/9/2022,Sun,9:12:00 AM,-0.29,-9,L,2022-10-09 09:12:00,2022-10-09 09:13:00
10/9/2022,Sun,3:26:00 PM,10.7,326,H,2022-10-09 15:26:00,2022-10-09 15:29:00
10/9/2022,Sun,9:36:00 PM,-0.42,-13,L,2022-10-09 21:36:00,2022-10-09 21:37:00
10/10/2022,Mon,3:50:00 AM,10.66,325,H,2022-10-10 03:50:00,2022-10-10 03:53:00
10/10/2022,Mon,9:57:00 AM,-0.21,-6,L,2022-10-10 09:57:00,2022-10-10 09:58:00
10/10/2022,Mon,4:10:00 PM,10.85,331,H,2022-10-10 16:10:00,2022-10-10 16:13:00
10/10/2022,Mon,10:23:00 PM,-0.54,-16,L,2022-10-10 22:23:00,2022-10-10 22:24:00
10/11/2022,Tue,4:37:00 AM,10.45,319,H,2022-10-11 04:37:00,2022-10-11 04:40:00
10/11/2022,Tue,10:41:00 AM,0.05,2,L,2022-10-11 10:41:00,2022-10-11 10:42:00
10/11/2022,Tue,4:53:00 PM,10.82,330,H,2022-10-11 16:53:00,2022-10-11 16:56:00
10/11/2022,Tue,11:09:00 PM,-0.47,-14,L,2022-10-11 23:09:00,2022-10-11 23:10:00
10/12/2022,Wed,5:23:00 AM,10.12,308,H,2022-10-12 05:23:00,2022-10-12 05:26:00
10/12/2022,Wed,11:23:00 AM,0.43,13,L,2022-10-12 11:23:00,2022-10-12 11:24:00
10/12/2022,Wed,5:35:00 PM,10.63,324,H,2022-10-12 17:35:00,2022-10-12 17:38:00
10/12/2022,Wed,11:54:00 PM,-0.22,-7,L,2022-10-12 23:54:00,2022-10-12 23:55:00
10/13/2022,Thu,6:08:00 AM,9.69,295,H,2022-10-13 06:08:00,2022-10-13 06:11:00
10/13/2022,Thu,12:06:00 PM,0.89,27,L,2022-10-13 12:06:00,2022-10-13 12:07:00
10/13/2022,Thu,6:17:00 PM,10.34,315,H,2022-10-13 18:17:00,2022-10-13 18:20:00
10/14/2022,Fri,12:39:00 AM,0.16,5,L,2022-10-14 00:39:00,2022-10-14 00:40:00
10/14/2022,Fri,6:54:00 AM,9.23,281,H,2022-10-14 06:54:00,2022-10-14 06:57:00
10/14/2022,Fri,12:49:00 PM,1.38,42,L,2022-10-14 12:49:00,2022-10-14 12:50:00
10/14/2022,Fri,7:00:00 PM,9.96,304,H,2022-10-14 19:00:00,2022-10-14 19:03:00
10/15/2022,Sat,1:25:00 AM,0.62,19,L,2022-10-15 01:25:00,2022-10-15 01:26:00
10/15/2022,Sat,7:41:00 AM,8.76,267,H,2022-10-15 07:41:00,2022-10-15 07:44:00
10/15/2022,Sat,1:35:00 PM,1.84,56,L,2022-10-15 13:35:00,2022-10-15 13:36:00
10/15/2022,Sat,7:46:00 PM,9.56,291,H,2022-10-15 19:46:00,2022-10-15 19:49:00
10/16/2022,Sun,2:15:00 AM,1.07,33,L,2022-10-16 02:15:00,2022-10-16 02:16:00
10/16/2022,Sun,8:32:00 AM,8.36,255,H,2022-10-16 08:32:00,2022-10-16 08:35:00
10/16/2022,Sun,2:25:00 PM,2.24,68,L,2022-10-16 14:25:00,2022-10-16 14:26:00
10/16/2022,Sun,8:38:00 PM,9.2,280,H,2022-10-16 20:38:00,2022-10-16 20:41:00
10/17/2022,Mon,3:09:00 AM,1.44,44,L,2022-10-17 03:09:00,2022-10-17 03:10:00
10/17/2022,Mon,9:27:00 AM,8.1,247,H,2022-10-17 09:27:00,2022-10-17 09:30:00
10/17/2022,Mon,3:19:00 PM,2.49,76,L,2022-10-17 15:19:00,2022-10-17 15:20:00
10/17/2022,Mon,9:34:00 PM,8.94,272,H,2022-10-17 21:34:00,2022-10-17 21:37:00
10/18/2022,Tue,4:04:00 AM,1.65,50,L,2022-10-18 04:04:00,2022-10-18 04:05:00
10/18/2022,Tue,10:24:00 AM,8.01,244,H,2022-10-18 10:24:00,2022-10-18 10:27:00
10/18/2022,Tue,4:16:00 PM,2.56,78,L,2022-10-18 16:16:00,2022-10-18 16:17:00
10/18/2022,Tue,10:32:00 PM,8.84,269,H,2022-10-18 22:32:00,2022-10-18 22:35:00
10/19/2022,Wed,5:00:00 AM,1.69,52,L,2022-10-19 05:00:00,2022-10-19 05:01:00
10/19/2022,Wed,11:20:00 AM,8.12,247,H,2022-10-19 11:20:00,2022-10-19 11:23:00
10/19/2022,Wed,5:13:00 PM,2.44,74,L,2022-10-19 17:13:00,2022-10-19 17:14:00
10/19/2022,Wed,11:29:00 PM,8.89,271,H,2022-10-19 23:29:00,2022-10-19 23:32:00
10/20/2022,Thu,5:53:00 AM,1.57,48,L,2022-10-20 05:53:00,2022-10-20 05:54:00
10/20/2022,Thu,12:13:00 PM,8.4,256,H,2022-10-20 12:13:00,2022-10-20 12:16:00
10/20/2022,Thu,6:08:00 PM,2.13,65,L,2022-10-20 18:08:00,2022-10-20 18:09:00
10/21/2022,Fri,12:24:00 AM,9.08,277,H,2022-10-21 00:24:00,2022-10-21 00:27:00
10/21/2022,Fri,6:43:00 AM,1.33,41,L,2022-10-21 06:43:00,2022-10-21 06:44:00
10/21/2022,Fri,1:01:00 PM,8.82,269,H,2022-10-21 13:01:00,2022-10-21 13:04:00
10/21/2022,Fri,7:00:00 PM,1.68,51,L,2022-10-21 19:00:00,2022-10-21 19:01:00
10/22/2022,Sat,1:14:00 AM,9.35,285,H,2022-10-22 01:14:00,2022-10-22 01:17:00
10/22/2022,Sat,7:28:00 AM,1.02,31,L,2022-10-22 07:28:00,2022-10-22 07:29:00
10/22/2022,Sat,1:44:00 PM,9.31,284,H,2022-10-22 13:44:00,2022-10-22 13:47:00
10/22/2022,Sat,7:48:00 PM,1.13,34,L,2022-10-22 19:48:00,2022-10-22 19:49:00
10/23/2022,Sun,2:00:00 AM,9.64,294,H,2022-10-23 02:00:00,2022-10-23 02:03:00
10/23/2022,Sun,8:10:00 AM,0.7,21,L,2022-10-23 08:10:00,2022-10-23 08:11:00
10/23/2022,Sun,2:23:00 PM,9.84,300,H,2022-10-23 14:23:00,2022-10-23 14:26:00
10/23/2022,Sun,8:32:00 PM,0.55,17,L,2022-10-23 20:32:00,2022-10-23 20:33:00
10/24/2022,Mon,2:42:00 AM,9.9,302,H,2022-10-24 02:42:00,2022-10-24 02:45:00
10/24/2022,Mon,8:50:00 AM,0.41,12,L,2022-10-24 08:50:00,2022-10-24 08:51:00
10/24/2022,Mon,3:01:00 PM,10.34,315,H,2022-10-24 15:01:00,2022-10-24 15:04:00
10/24/2022,Mon,9:15:00 PM,0.01,0,L,2022-10-24 21:15:00,2022-10-24 21:16:00
10/25/2022,Tue,3:24:00 AM,10.08,307,H,2022-10-25 03:24:00,2022-10-25 03:27:00
10/25/2022,Tue,9:30:00 AM,0.21,6,L,2022-10-25 09:30:00,2022-10-25 09:31:00
10/25/2022,Tue,3:39:00 PM,10.77,328,H,2022-10-25 15:39:00,2022-10-25 15:42:00
10/25/2022,Tue,9:57:00 PM,-0.43,-13,L,2022-10-25 21:57:00,2022-10-25 21:58:00
10/26/2022,Wed,4:06:00 AM,10.15,309,H,2022-10-26 04:06:00,2022-10-26 04:09:00
10/26/2022,Wed,10:11:00 AM,0.11,3,L,2022-10-26 10:11:00,2022-10-26 10:12:00
10/26/2022,Wed,4:19:00 PM,11.09,338,H,2022-10-26 16:19:00,2022-10-26 16:22:00
10/26/2022,Wed,10:42:00 PM,-0.73,-22,L,2022-10-26 22:42:00,2022-10-26 22:43:00
10/27/2022,Thu,4:51:00 AM,10.12,308,H,2022-10-27 04:51:00,2022-10-27 04:54:00
10/27/2022,Thu,10:54:00 AM,0.12,4,L,2022-10-27 10:54:00,2022-10-27 10:55:00
10/27/2022,Thu,5:01:00 PM,11.28,344,H,2022-10-27 17:01:00,2022-10-27 17:04:00
10/27/2022,Thu,11:27:00 PM,-0.85,-26,L,2022-10-27 23:27:00,2022-10-27 23:28:00
10/28/2022,Fri,5:37:00 AM,9.97,304,H,2022-10-28 05:37:00,2022-10-28 05:40:00
10/28/2022,Fri,11:39:00 AM,0.24,7,L,2022-10-28 11:39:00,2022-10-28 11:40:00
10/28/2022,Fri,5:47:00 PM,11.3,344,H,2022-10-28 17:47:00,2022-10-28 17:50:00
10/29/2022,Sat,12:16:00 AM,-0.78,-24,L,2022-10-29 00:16:00,2022-10-29 00:17:00
10/29/2022,Sat,6:27:00 AM,9.73,297,H,2022-10-29 06:27:00,2022-10-29 06:30:00
10/29/2022,Sat,12:27:00 PM,0.48,15,L,2022-10-29 12:27:00,2022-10-29 12:28:00
10/29/2022,Sat,6:36:00 PM,11.15,340,H,2022-10-29 18:36:00,2022-10-29 18:39:00
10/30/2022,Sun,1:08:00 AM,-0.55,-17,L,2022-10-30 01:08:00,2022-10-30 01:09:00
10/30/2022,Sun,7:20:00 AM,9.44,288,H,2022-10-30 07:20:00,2022-10-30 07:23:00
10/30/2022,Sun,1:20:00 PM,0.79,24,L,2022-10-30 13:20:00,2022-10-30 13:21:00
10/30/2022,Sun,7:31:00 PM,10.85,331,H,2022-10-30 19:31:00,2022-10-30 19:34:00
10/31/2022,Mon,2:04:00 AM,-0.22,-7,L,2022-10-31 02:04:00,2022-10-31 02:05:00
10/31/2022,Mon,8:19:00 AM,9.16,279,H,2022-10-31 08:19:00,2022-10-31 08:22:00
10/31/2022,Mon,2:19:00 PM,1.1,34,L,2022-10-31 14:19:00,2022-10-31 14:20:00
10/31/2022,Mon,8:31:00 PM,10.48,319,H,2022-10-31 20:31:00,2022-10-31 20:34:00
11/1/2022,Tue,3:05:00 AM,0.1,3,L,2022-11-01 03:05:00,2022-11-01 03:06:00
11/1/2022,Tue,9:23:00 AM,9.01,275,H,2022-11-01 09:23:00,2022-11-01 09:26:00
11/1/2022,Tue,3:23:00 PM,1.31,40,L,2022-11-01 15:23:00,2022-11-01 15:24:00
11/1/2022,Tue,9:37:00 PM,10.15,309,H,2022-11-01 21:37:00,2022-11-01 21:40:00
11/2/2022,Wed,4:08:00 AM,0.3,9,L,2022-11-02 04:08:00,2022-11-02 04:09:00
11/2/2022,Wed,10:30:00 AM,9.06,276,H,2022-11-02 10:30:00,2022-11-02 10:33:00
11/2/2022,Wed,4:30:00 PM,1.31,40,L,2022-11-02 16:30:00,2022-11-02 16:31:00
11/2/2022,Wed,10:45:00 PM,9.95,303,H,2022-11-02 22:45:00,2022-11-02 22:48:00
11/3/2022,Thu,5:12:00 AM,0.38,12,L,2022-11-03 05:12:00,2022-11-03 05:13:00
11/3/2022,Thu,11:35:00 AM,9.31,284,H,2022-11-03 11:35:00,2022-11-03 11:38:00
11/3/2022,Thu,5:36:00 PM,1.11,34,L,2022-11-03 17:36:00,2022-11-03 17:37:00
11/3/2022,Thu,11:53:00 PM,9.88,301,H,2022-11-03 23:53:00,2022-11-03 23:56:00
11/4/2022,Fri,6:13:00 AM,0.36,11,L,2022-11-04 06:13:00,2022-11-04 06:14:00
11/4/2022,Fri,12:37:00 PM,9.69,295,H,2022-11-04 12:37:00,2022-11-04 12:40:00
11/4/2022,Fri,6:41:00 PM,0.75,23,L,2022-11-04 18:41:00,2022-11-04 18:42:00
11/5/2022,Sat,12:58:00 AM,9.93,303,H,2022-11-05 00:58:00,2022-11-05 01:01:00
11/5/2022,Sat,7:10:00 AM,0.28,9,L,2022-11-05 07:10:00,2022-11-05 07:11:00
11/5/2022,Sat,1:32:00 PM,10.12,308,H,2022-11-05 13:32:00,2022-11-05 13:35:00
11/5/2022,Sat,7:40:00 PM,0.31,9,L,2022-11-05 19:40:00,2022-11-05 19:41:00
11/6/2022,Sun,1:56:00 AM,10.01,305,H,2022-11-06 01:56:00,2022-11-06 01:59:00
11/6/2022,Sun,8:02:00 AM,0.23,7,L,2022-11-06 08:02:00,2022-11-06 08:03:00
11/6/2022,Sun,2:21:00 PM,10.47,319,H,2022-11-06 14:21:00,2022-11-06 14:24:00
11/6/2022,Sun,8:33:00 PM,-0.08,-2,L,2022-11-06 20:33:00,2022-11-06 20:34:00
11/7/2022,Mon,2:47:00 AM,10.02,305,H,2022-11-07 02:47:00,2022-11-07 02:50:00
11/7/2022,Mon,8:49:00 AM,0.26,8,L,2022-11-07 08:49:00,2022-11-07 08:50:00
11/7/2022,Mon,3:04:00 PM,10.67,325,H,2022-11-07 15:04:00,2022-11-07 15:07:00
11/7/2022,Mon,9:20:00 PM,-0.32,-10,L,2022-11-07 21:20:00,2022-11-07 21:21:00
11/8/2022,Tue,3:34:00 AM,9.93,303,H,2022-11-08 03:34:00,2022-11-08 03:37:00
11/8/2022,Tue,9:32:00 AM,0.4,12,L,2022-11-08 09:32:00,2022-11-08 09:33:00
11/8/2022,Tue,3:46:00 PM,10.72,327,H,2022-11-08 15:46:00,2022-11-08 15:49:00
11/8/2022,Tue,10:05:00 PM,-0.4,-12,L,2022-11-08 22:05:00,2022-11-08 22:06:00
11/9/2022,Wed,4:19:00 AM,9.74,297,H,2022-11-09 04:19:00,2022-11-09 04:22:00
11/9/2022,Wed,10:14:00 AM,0.63,19,L,2022-11-09 10:14:00,2022-11-09 10:15:00
11/9/2022,Wed,4:26:00 PM,10.63,324,H,2022-11-09 16:26:00,2022-11-09 16:29:00
11/9/2022,Wed,10:48:00 PM,-0.3,-9,L,2022-11-09 22:48:00,2022-11-09 22:49:00
11/10/2022,Thu,5:02:00 AM,9.48,289,H,2022-11-10 05:02:00,2022-11-10 05:05:00
11/10/2022,Thu,10:56:00 AM,0.93,28,L,2022-11-10 10:56:00,2022-11-10 10:57:00
11/10/2022,Thu,5:06:00 PM,10.44,318,H,2022-11-10 17:06:00,2022-11-10 17:09:00
11/10/2022,Thu,11:30:00 PM,-0.08,-2,L,2022-11-10 23:30:00,2022-11-10 23:31:00
11/11/2022,Fri,5:45:00 AM,9.18,280,H,2022-11-11 05:45:00,2022-11-11 05:48:00
11/11/2022,Fri,11:37:00 AM,1.25,38,L,2022-11-11 11:37:00,2022-11-11 11:38:00
11/11/2022,Fri,5:47:00 PM,10.17,310,H,2022-11-11 17:47:00,2022-11-11 17:50:00
11/12/2022,Sat,12:13:00 AM,0.23,7,L,2022-11-12 00:13:00,2022-11-12 00:14:00
11/12/2022,Sat,6:28:00 AM,8.87,270,H,2022-11-12 06:28:00,2022-11-12 06:31:00
11/12/2022,Sat,12:19:00 PM,1.58,48,L,2022-11-12 12:19:00,2022-11-12 12:20:00
11/12/2022,Sat,6:29:00 PM,9.86,301,H,2022-11-12 18:29:00,2022-11-12 18:32:00
11/13/2022,Sun,12:56:00 AM,0.59,18,L,2022-11-13 00:56:00,2022-11-13 00:57:00
11/13/2022,Sun,7:12:00 AM,8.56,261,H,2022-11-13 07:12:00,2022-11-13 07:15:00
11/13/2022,Sun,1:03:00 PM,1.9,58,L,2022-11-13 13:03:00,2022-11-13 13:04:00
11/13/2022,Sun,7:13:00 PM,9.53,290,H,2022-11-13 19:13:00,2022-11-13 19:16:00
11/14/2022,Mon,1:42:00 AM,0.94,29,L,2022-11-14 01:42:00,2022-11-14 01:43:00
11/14/2022,Mon,7:59:00 AM,8.31,253,H,2022-11-14 07:59:00,2022-11-14 08:02:00
11/14/2022,Mon,1:51:00 PM,2.18,66,L,2022-11-14 13:51:00,2022-11-14 13:52:00
11/14/2022,Mon,8:02:00 PM,9.22,281,H,2022-11-14 20:02:00,2022-11-14 20:05:00
11/15/2022,Tue,2:31:00 AM,1.24,38,L,2022-11-15 02:31:00,2022-11-15 02:32:00
11/15/2022,Tue,8:50:00 AM,8.15,248,H,2022-11-15 08:50:00,2022-11-15 08:53:00
11/15/2022,Tue,2:42:00 PM,2.36,72,L,2022-11-15 14:42:00,2022-11-15 14:43:00
11/15/2022,Tue,8:54:00 PM,8.96,273,H,2022-11-15 20:54:00,2022-11-15 20:57:00
11/16/2022,Wed,3:23:00 AM,1.42,43,L,2022-11-16 03:23:00,2022-11-16 03:24:00
11/16/2022,Wed,9:43:00 AM,8.14,248,H,2022-11-16 09:43:00,2022-11-16 09:46:00
11/16/2022,Wed,3:37:00 PM,2.4,73,L,2022-11-16 15:37:00,2022-11-16 15:38:00
11/16/2022,Wed,9:49:00 PM,8.81,269,H,2022-11-16 21:49:00,2022-11-16 21:52:00
11/17/2022,Thu,4:15:00 AM,1.48,45,L,2022-11-17 04:15:00,2022-11-17 04:16:00
11/17/2022,Thu,10:35:00 AM,8.28,252,H,2022-11-17 10:35:00,2022-11-17 10:38:00
11/17/2022,Thu,4:32:00 PM,2.26,69,L,2022-11-17 16:32:00,2022-11-17 16:33:00
11/17/2022,Thu,10:44:00 PM,8.77,267,H,2022-11-17 22:44:00,2022-11-17 22:47:00
11/18/2022,Fri,5:05:00 AM,1.42,43,L,2022-11-18 05:05:00,2022-11-18 05:06:00
11/18/2022,Fri,11:25:00 AM,8.58,262,H,2022-11-18 11:25:00,2022-11-18 11:28:00
11/18/2022,Fri,5:27:00 PM,1.95,59,L,2022-11-18 17:27:00,2022-11-18 17:28:00
11/18/2022,Fri,11:38:00 PM,8.85,270,H,2022-11-18 23:38:00,2022-11-18 23:41:00
11/19/2022,Sat,5:54:00 AM,1.26,38,L,2022-11-19 05:54:00,2022-11-19 05:55:00
11/19/2022,Sat,12:12:00 PM,9.0,274,H,2022-11-19 12:12:00,2022-11-19 12:15:00
11/19/2022,Sat,6:19:00 PM,1.49,45,L,2022-11-19 18:19:00,2022-11-19 18:20:00
11/20/2022,Sun,12:30:00 AM,9.03,275,H,2022-11-20 00:30:00,2022-11-20 00:33:00
11/20/2022,Sun,6:41:00 AM,1.03,31,L,2022-11-20 06:41:00,2022-11-20 06:42:00
11/20/2022,Sun,12:58:00 PM,9.53,290,H,2022-11-20 12:58:00,2022-11-20 13:01:00
11/20/2022,Sun,7:10:00 PM,0.9,27,L,2022-11-20 19:10:00,2022-11-20 19:11:00
11/21/2022,Mon,1:20:00 AM,9.28,283,H,2022-11-21 01:20:00,2022-11-21 01:23:00
11/21/2022,Mon,7:28:00 AM,0.75,23,L,2022-11-21 07:28:00,2022-11-21 07:29:00
11/21/2022,Mon,1:41:00 PM,10.11,308,H,2022-11-21 13:41:00,2022-11-21 13:44:00
11/21/2022,Mon,7:59:00 PM,0.25,8,L,2022-11-21 19:59:00,2022-11-21 20:00:00
11/22/2022,Tue,2:08:00 AM,9.54,291,H,2022-11-22 02:08:00,2022-11-22 02:11:00
11/22/2022,Tue,8:12:00 AM,0.46,14,L,2022-11-22 08:12:00,2022-11-22 08:13:00
11/22/2022,Tue,2:23:00 PM,10.68,326,H,2022-11-22 14:23:00,2022-11-22 14:26:00
11/22/2022,Tue,8:45:00 PM,-0.36,-11,L,2022-11-22 20:45:00,2022-11-22 20:46:00
11/23/2022,Wed,2:54:00 AM,9.77,298,H,2022-11-23 02:54:00,2022-11-23 02:57:00
11/23/2022,Wed,8:57:00 AM,0.2,6,L,2022-11-23 08:57:00,2022-11-23 08:58:00
11/23/2022,Wed,3:05:00 PM,11.16,340,H,2022-11-23 15:05:00,2022-11-23 15:08:00
11/23/2022,Wed,9:32:00 PM,-0.86,-26,L,2022-11-23 21:32:00,2022-11-23 21:33:00
11/24/2022,Thu,3:40:00 AM,9.9,302,H,2022-11-24 03:40:00,2022-11-24 03:43:00
11/24/2022,Thu,9:42:00 AM,0.03,1,L,2022-11-24 09:42:00,2022-11-24 09:43:00
11/24/2022,Thu,3:50:00 PM,11.51,351,H,2022-11-24 15:50:00,2022-11-24 15:53:00
11/24/2022,Thu,10:19:00 PM,-1.18,-36,L,2022-11-24 22:19:00,2022-11-24 22:20:00
11/25/2022,Fri,4:28:00 AM,9.94,303,H,2022-11-25 04:28:00,2022-11-25 04:31:00
11/25/2022,Fri,10:29:00 AM,-0.03,-1,L,2022-11-25 10:29:00,2022-11-25 10:30:00
11/25/2022,Fri,4:37:00 PM,11.67,356,H,2022-11-25 16:37:00,2022-11-25 16:40:00
11/25/2022,Fri,11:08:00 PM,-1.3,-40,L,2022-11-25 23:08:00,2022-11-25 23:09:00
11/26/2022,Sat,5:19:00 AM,9.88,301,H,2022-11-26 05:19:00,2022-11-26 05:22:00
11/26/2022,Sat,11:18:00 AM,0.03,1,L,2022-11-26 11:18:00,2022-11-26 11:19:00
11/26/2022,Sat,5:28:00 PM,11.63,354,H,2022-11-26 17:28:00,2022-11-26 17:31:00
11/26/2022,Sat,11:59:00 PM,-1.23,-37,L,2022-11-26 23:59:00,2022-11-27 00:00:00
11/27/2022,Sun,6:12:00 AM,9.75,297,H,2022-11-27 06:12:00,2022-11-27 06:15:00
11/27/2022,Sun,12:10:00 PM,0.2,6,L,2022-11-27 12:10:00,2022-11-27 12:11:00
11/27/2022,Sun,6:21:00 PM,11.4,347,H,2022-11-27 18:21:00,2022-11-27 18:24:00
11/28/2022,Mon,12:52:00 AM,-0.98,-30,L,2022-11-28 00:52:00,2022-11-28 00:53:00
11/28/2022,Mon,7:07:00 AM,9.57,292,H,2022-11-28 07:07:00,2022-11-28 07:10:00
11/28/2022,Mon,1:05:00 PM,0.46,14,L,2022-11-28 13:05:00,2022-11-28 13:06:00
