"Plot Title: Carolina September 2021 2"
"#","Date Time, GMT-04:00","High Range, μS/cm (LGR S/N: 20182875, SEN S/N: 20182875)","Temp, °F (LGR S/N: 20182875, SEN S/N: 20182875)","Bad Battery (LGR S/N: 20182875)","Coupler Detached (LGR S/N: 20182875)","Good Battery (LGR S/N: 20182875)","Coupler Attached (LGR S/N: 20182875)","Host Connected (LGR S/N: 20182875)","Stopped (LGR S/N: 20182875)","End Of File (LGR S/N: 20182875)"
1640,11/01/21 12:33:42 PM,29823.3,61.29,,,,,,,
1641,11/01/21 01:03:42 PM,30013.2,61.56,,,,,,,
1642,11/01/21 01:33:42 PM,29491.7,61.65,,,,,,,
1643,11/01/21 02:03:42 PM,29525.2,61.77,,,,,,,
1644,11/01/21 02:33:42 PM,29662.5,61.97,,,,,,,
1645,11/01/21 03:03:42 PM,30370.2,62.26,,,,,,,
1646,11/01/21 03:33:42 PM,29635.9,62.33,,,,,,,
1647,11/01/21 04:03:42 PM,30731.3,62.65,,,,,,,
1648,11/01/21 04:33:42 PM,30870.4,62.47,,,,,,,
1649,11/01/21 05:03:42 PM,31048.2,62.55,,,,,,,
1650,11/01/21 05:33:42 PM,30944.4,62.55,,,,,,,
1651,11/01/21 06:03:42 PM,31107.0,62.51,,,,,,,
1652,11/01/21 06:33:42 PM,31016.2,62.38,,,,,,,
1653,11/01/21 07:03:42 PM,31314.9,62.33,,,,,,,
1654,11/01/21 07:33:42 PM,30472.5,61.57,,,,,,,
1655,11/01/21 08:03:42 PM,29911.7,60.51,,,,,,,
1656,11/01/21 08:33:42 PM,29998.3,60.60,,,,,,,
1657,11/01/21 09:03:42 PM,29382.2,59.40,,,,,,,
1658,11/01/21 09:33:42 PM,29594.9,59.70,,,,,,,
1659,11/01/21 10:03:42 PM,29116.7,58.95,,,,,,,
1660,11/01/21 10:33:42 PM,28797.2,58.78,,,,,,,
1661,11/01/21 11:03:42 PM,28845.0,59.05,,,,,,,
1662,11/01/21 11:33:42 PM,28518.5,58.89,,,,,,,
1663,11/02/21 12:03:42 AM,28454.1,59.00,,,,,,,
1664,11/02/21 12:33:42 AM,29391.7,60.03,,,,,,,
1665,11/02/21 01:03:42 AM,29240.6,60.01,,,,,,,
1666,11/02/21 01:33:42 AM,29587.7,60.40,,,,,,,
1667,11/02/21 02:03:42 AM,29330.1,60.21,,,,,,,
1668,11/02/21 02:33:42 AM,30155.4,61.48,,,,,,,
1669,11/02/21 03:03:42 AM,30062.9,61.34,,,,,,,
1670,11/02/21 03:33:42 AM,30075.4,61.45,,,,,,,
1671,11/02/21 04:03:42 AM,29993.3,61.23,,,,,,,
1672,11/02/21 04:33:42 AM,30025.6,61.11,,,,,,,
1673,11/02/21 05:03:42 AM,29971.0,60.98,,,,,,,
1674,11/02/21 05:33:42 AM,30080.4,60.91,,,,,,,
1675,11/02/21 06:03:42 AM,30150.4,60.78,,,,,,,
1676,11/02/21 06:33:42 AM,30175.5,60.96,,,,,,,
1677,11/02/21 07:03:42 AM,30423.8,60.96,,,,,,,
1678,11/02/21 07:33:42 AM,30606.5,61.23,,,,,,,
1679,11/02/21 08:03:42 AM,30565.1,61.11,,,,,,,
1680,11/02/21 08:33:42 AM,30459.7,60.94,,,,,,,
1681,11/02/21 09:03:42 AM,30627.2,61.21,,,,,,,
1682,11/02/21 09:33:42 AM,30268.7,60.80,,,,,,,
1683,11/02/21 10:03:42 AM,30593.5,61.05,,,,,,,
1684,11/02/21 10:33:42 AM,30065.4,60.80,,,,,,,
1685,11/02/21 11:03:42 AM,30286.4,60.60,,,,,,,
1686,11/02/21 11:33:42 AM,30436.6,60.71,,,,,,,
1687,11/02/21 12:03:42 PM,30311.8,61.03,,,,,,,
1688,11/02/21 12:33:42 PM,30428.9,61.66,,,,,,,
1689,11/02/21 01:03:42 PM,30203.1,61.41,,,,,,,
1690,11/02/21 01:33:42 PM,29896.9,61.16,,,,,,,
1691,11/02/21 02:03:42 PM,29901.9,61.11,,,,,,,
1692,11/02/21 02:33:42 PM,30092.8,61.21,,,,,,,
1693,11/02/21 03:03:42 PM,30035.5,61.34,,,,,,,
1694,11/02/21 03:33:42 PM,30140.4,61.74,,,,,,,
1695,11/02/21 04:03:42 PM,30286.4,61.52,,,,,,,
1696,11/02/21 04:33:42 PM,29737.8,61.29,,,,,,,
1697,11/02/21 05:03:42 PM,30117.8,61.23,,,,,,,
1698,11/02/21 05:33:42 PM,30281.4,61.34,,,,,,,
1699,11/02/21 06:03:42 PM,30390.6,61.30,,,,,,,
1700,11/02/21 06:33:42 PM,30400.8,61.07,,,,,,,
1701,11/02/21 07:03:42 PM,30493.0,60.98,,,,,,,
1702,11/02/21 07:33:42 PM,30459.7,60.89,,,,,,,
1703,11/02/21 08:03:42 PM,30591.0,60.76,,,,,,,
1704,11/02/21 08:33:42 PM,30650.6,60.69,,,,,,,
1705,11/02/21 09:03:42 PM,30733.9,60.71,,,,,,,
1706,11/02/21 09:33:42 PM,30796.8,60.64,,,,,,,
1707,11/02/21 10:03:42 PM,30629.8,60.40,,,,,,,
1708,11/02/21 10:33:42 PM,30362.6,60.24,,,,,,,
1709,11/02/21 11:03:42 PM,30388.1,60.26,,,,,,,
1710,11/02/21 11:33:42 PM,30388.1,60.13,,,,,,,
1711,11/03/21 12:03:42 AM,29542.0,59.47,,,,,,,
1712,11/03/21 12:33:42 AM,29833.1,59.54,,,,,,,
1713,11/03/21 01:03:42 AM,29337.2,59.52,,,,,,,
1714,11/03/21 01:33:42 AM,29931.5,60.12,,,,,,,
1715,11/03/21 02:03:42 AM,29325.4,59.38,,,,,,,
1716,11/03/21 02:33:42 AM,29597.3,60.03,,,,,,,
1717,11/03/21 03:03:42 AM,29349.0,59.88,,,,,,,
1718,11/03/21 03:33:42 AM,29737.8,60.26,,,,,,,
1719,11/03/21 04:03:42 AM,29513.3,60.35,,,,,,,
1720,11/03/21 04:33:42 AM,29599.7,60.35,,,,,,,
1721,11/03/21 05:03:42 AM,29669.8,60.33,,,,,,,
1722,11/03/21 05:33:42 AM,29590.1,60.13,,,,,,,
1723,11/03/21 06:03:42 AM,29820.8,60.35,,,,,,,
1724,11/03/21 06:33:42 AM,29956.2,60.28,,,,,,,
1725,11/03/21 07:03:42 AM,29993.3,60.17,,,,,,,
1726,11/03/21 07:33:42 AM,29720.8,59.88,,,,,,,
1727,11/03/21 08:03:42 AM,29793.9,59.70,,,,,,,
1728,11/03/21 08:33:42 AM,28436.5,57.56,,,,,,,
1729,11/03/21 09:03:42 AM,28797.2,58.30,,,,,,,
1730,11/03/21 09:33:42 AM,28634.7,57.76,,,,,,,
1731,11/03/21 10:03:42 AM,28776.8,57.96,,,,,,,
1732,11/03/21 10:33:42 AM,28195.5,56.89,,,,,,,
1733,11/03/21 11:03:42 AM,28171.7,57.00,,,,,,,
1734,11/03/21 11:33:42 AM,28197.7,57.07,,,,,,,
1735,11/03/21 12:03:42 PM,28295.7,57.67,,,,,,,
1736,11/03/21 12:33:42 PM,28074.5,57.83,,,,,,,
1737,11/03/21 01:03:42 PM,28089.6,58.17,,,,,,,
1738,11/03/21 01:33:42 PM,28738.3,59.20,,,,,,,
1739,11/03/21 02:03:42 PM,28922.7,59.49,,,,,,,
1740,11/03/21 02:33:42 PM,29003.2,59.81,,,,,,,
1741,11/03/21 03:03:42 PM,29320.6,60.57,,,,,,,
1742,11/03/21 03:33:42 PM,29351.4,60.17,,,,,,,
1743,11/03/21 04:03:42 PM,28881.5,60.03,,,,,,,
1744,11/03/21 04:33:42 PM,28478.5,59.85,,,,,,,
1745,11/03/21 05:03:42 PM,28042.3,59.05,,,,,,,
1746,11/03/21 05:33:42 PM,28801.8,59.95,,,,,,,
1747,11/03/21 06:03:42 PM,28252.1,59.67,,,,,,,
1748,11/03/21 06:33:42 PM,29482.2,60.60,,,,,,,
1749,11/03/21 07:03:42 PM,29650.4,60.55,,,,,,,
1750,11/03/21 07:33:42 PM,29720.8,60.49,,,,,,,
1751,11/03/21 08:03:42 PM,29896.9,60.60,,,,,,,
1752,11/03/21 08:33:42 PM,29691.6,60.40,,,,,,,
1753,11/03/21 09:03:42 PM,29655.3,60.35,,,,,,,
1754,11/03/21 09:33:42 PM,29518.0,59.92,,,,,,,
1755,11/03/21 10:03:42 PM,28511.8,58.15,,,,,,,
1756,11/03/21 10:33:42 PM,28677.4,58.30,,,,,,,
1757,11/03/21 11:03:42 PM,28256.4,57.40,,,,,,,
1758,11/03/21 11:33:42 PM,27961.0,56.68,,,,,,,
1759,11/04/21 12:03:42 AM,27641.0,56.12,,,,,,,
1760,11/04/21 12:33:42 AM,26956.5,55.36,,,,,,,
1761,11/04/21 01:03:42 AM,26236.0,55.04,,,,,,,
1762,11/04/21 01:33:42 AM,26770.6,55.72,,,,,,,
1763,11/04/21 02:03:42 AM,27316.5,56.57,,,,,,,
1764,11/04/21 02:33:42 AM,27595.3,56.88,,,,,,,
1765,11/04/21 03:03:42 AM,27593.2,56.75,,,,,,,
1766,11/04/21 03:33:42 AM,27737.0,57.69,,,,,,,
1767,11/04/21 04:03:42 AM,27848.5,58.50,,,,,,,
1768,11/04/21 04:33:42 AM,28087.4,58.75,,,,,,,
1769,11/04/21 05:03:42 AM,28178.2,58.68,,,,,,,
1770,11/04/21 05:33:42 AM,27871.8,58.37,,,,,,,
1771,11/04/21 06:03:42 AM,28003.7,58.19,,,,,,,
1772,11/04/21 06:33:42 AM,28598.8,58.59,,,,,,,
1773,11/04/21 07:03:42 AM,28713.4,58.46,,,,,,,
1774,11/04/21 07:33:42 AM,28580.9,58.12,,,,,,,
1775,11/04/21 08:03:42 AM,29019.4,58.73,,,,,,,
1776,11/04/21 08:33:42 AM,28918.2,58.10,,,,,,,
1777,11/04/21 09:03:42 AM,29184.4,58.37,,,,,,,
1778,11/04/21 09:33:42 AM,28845.0,57.88,,,,,,,
1779,11/04/21 10:03:42 AM,29074.9,57.81,,,,,,,
1780,11/04/21 10:33:42 AM,28851.8,58.21,,,,,,,
1781,11/04/21 11:03:42 AM,28197.7,58.05,,,,,,,
1782,11/04/21 11:33:42 AM,28745.1,58.06,,,,,,,
1783,11/04/21 12:03:42 PM,29217.1,58.50,,,,,,,
1784,11/04/21 12:33:42 PM,28858.7,59.38,,,,,,,
1785,11/04/21 01:03:42 PM,29375.0,59.58,,,,,,,
1786,11/04/21 01:33:42 PM,29084.2,59.07,,,,,,,
1787,11/04/21 02:03:42 PM,28675.1,58.91,,,,,,,
1788,11/04/21 02:33:42 PM,29151.7,59.49,,,,,,,
1789,11/04/21 03:03:42 PM,29172.7,59.54,,,,,,,
1790,11/04/21 03:33:42 PM,28256.4,59.20,,,,,,,
1791,11/04/21 04:03:42 PM,26718.2,58.15,,,,,,,
1792,11/04/21 04:33:42 PM,28239.0,59.52,,,,,,,
1793,11/04/21 05:03:42 PM,28050.9,58.91,,,,,,,
1794,11/04/21 05:33:42 PM,28016.6,58.66,,,,,,,
1795,11/04/21 06:03:42 PM,27978.1,58.93,,,,,,,
1796,11/04/21 06:33:42 PM,28269.5,58.91,,,,,,,
1797,11/04/21 07:03:42 PM,28449.7,59.02,,,,,,,
1798,11/04/21 07:33:42 PM,28767.7,58.77,,,,,,,
1799,11/04/21 08:03:42 PM,28731.5,58.84,,,,,,,
1800,11/04/21 08:33:42 PM,28877.0,58.77,,,,,,,
1801,11/04/21 09:03:42 PM,28982.5,58.66,,,,,,,
1802,11/04/21 09:33:42 PM,29119.1,58.60,,,,,,,
1803,11/04/21 10:03:42 PM,29240.6,58.39,,,,,,,
1804,11/04/21 10:33:42 PM,29363.2,58.35,,,,,,,
1805,11/04/21 11:03:42 PM,29287.6,58.30,,,,,,,
1806,11/04/21 11:33:42 PM,28964.1,58.57,,,,,,,
1807,11/05/21 12:03:42 AM,28254.2,57.94,,,,,,,
1808,11/05/21 12:33:42 AM,28943.4,58.37,,,,,,,
1809,11/05/21 01:03:42 AM,29061.0,58.44,,,,,,,
1810,11/05/21 01:33:42 AM,28596.6,58.15,,,,,,,
1811,11/05/21 02:03:42 AM,27290.1,57.29,,,,,,,
1812,11/05/21 02:33:42 AM,26739.5,56.93,,,,,,,
1813,11/05/21 03:03:42 AM,27899.4,57.96,,,,,,,
1814,11/05/21 03:33:42 AM,27367.3,57.38,,,,,,,
1815,11/05/21 04:03:42 AM,26925.0,57.07,,,,,,,
1816,11/05/21 04:33:42 AM,27572.5,57.69,,,,,,,
1817,11/05/21 05:03:42 AM,27707.7,57.67,,,,,,,
1818,11/05/21 05:33:42 AM,27471.5,57.45,,,,,,,
1819,11/05/21 06:03:42 AM,27878.2,57.81,,,,,,,
1820,11/05/21 06:33:42 AM,27854.9,57.81,,,,,,,
1821,11/05/21 07:03:42 AM,28330.8,57.97,,,,,,,
1822,11/05/21 07:33:42 AM,28458.6,57.90,,,,,,,
1823,11/05/21 08:03:42 AM,27910.0,57.69,,,,,,,
1824,11/05/21 08:33:42 AM,27488.0,57.34,,,,,,,
1825,11/05/21 09:03:42 AM,27878.2,57.29,,,,,,,
1826,11/05/21 09:33:42 AM,27699.3,56.80,,,,,,,
1827,11/05/21 10:03:42 AM,27203.4,56.01,,,,,,,
1828,11/05/21 10:33:42 AM,26656.4,55.22,,,,,,,
1829,11/05/21 11:03:42 AM,26856.4,55.38,,,,,,,
1830,11/05/21 11:33:42 AM,26693.1,55.09,,,,,,,
1831,11/05/21 12:03:42 PM,26710.5,55.27,,,,,,,
1832,11/05/21 12:33:42 PM,26751.2,55.33,,,,,,,
1833,11/05/21 01:03:42 PM,26537.6,55.27,,,,,,,
1834,11/05/21 01:33:42 PM,26530.0,55.35,,,,,,,
1835,11/05/21 02:03:42 PM,26566.3,55.47,,,,,,,
1836,11/05/21 02:33:42 PM,26384.0,55.49,,,,,,,
1837,11/05/21 03:03:42 PM,25490.9,54.99,,,,,,,
1838,11/05/21 03:33:42 PM,24915.8,54.84,,,,,,,
1839,11/05/21 04:03:42 PM,25129.0,55.13,,,,,,,
1840,11/05/21 04:33:42 PM,26124.7,55.69,,,,,,,
1841,11/05/21 05:03:42 PM,26446.4,55.96,,,,,,,
1842,11/05/21 05:33:42 PM,26671.9,56.19,,,,,,,
1843,11/05/21 06:03:42 PM,27121.2,56.35,,,,,,,
1844,11/05/21 06:33:42 PM,27479.8,56.46,,,,,,,
1845,11/05/21 07:03:42 PM,27699.3,56.53,,,,,,,
1846,11/05/21 07:33:42 PM,27844.3,57.07,,,,,,,
1847,11/05/21 08:03:42 PM,27999.5,56.88,,,,,,,
1848,11/05/21 08:33:42 PM,28265.1,56.93,,,,,,,
1849,11/05/21 09:03:42 PM,28176.0,56.89,,,,,,,
1850,11/05/21 09:33:42 PM,28467.4,57.31,,,,,,,
1851,11/05/21 10:03:42 PM,28865.5,57.72,,,,,,,
1852,11/05/21 10:33:42 PM,28877.0,57.51,,,,,,,
1853,11/05/21 11:03:42 PM,29054.1,57.27,,,,,,,
1854,11/05/21 11:33:42 PM,28991.7,57.38,,,,,,,
1855,11/06/21 12:03:42 AM,29170.3,57.51,,,,,,,
1856,11/06/21 12:33:42 AM,29163.3,57.52,,,,,,,
1857,11/06/21 01:03:42 AM,28936.5,57.51,,,,,,,
1858,11/06/21 01:33:42 AM,29448.7,57.58,,,,,,,
1859,11/06/21 02:03:42 AM,29168.0,57.45,,,,,,,
1860,11/06/21 02:33:42 AM,28607.8,56.82,,,,,,,
1861,11/06/21 03:03:42 AM,28792.7,57.42,,,,,,,
1862,11/06/21 03:33:42 AM,28747.3,57.27,,,,,,,
1863,11/06/21 04:03:42 AM,28545.2,56.93,,,,,,,
1864,11/06/21 04:33:42 AM,28202.0,56.53,,,,,,,
1865,11/06/21 05:03:42 AM,28429.8,56.82,,,,,,,
1866,11/06/21 05:33:42 AM,28212.9,56.68,,,,,,,
1867,11/06/21 06:03:42 AM,27869.7,56.77,,,,,,,
1868,11/06/21 06:33:42 AM,28423.2,57.11,,,,,,,
1869,11/06/21 07:03:42 AM,28480.7,57.11,,,,,,,
1870,11/06/21 07:33:42 AM,28474.1,57.04,,,,,,,
1871,11/06/21 08:03:42 AM,28675.1,57.18,,,,,,,
1872,11/06/21 08:33:42 AM,28959.5,57.52,,,,,,,
1873,11/06/21 09:03:42 AM,28971.0,57.49,,,,,,,
1874,11/06/21 09:33:42 AM,29273.5,57.49,,,,,,,
1875,11/06/21 10:03:42 AM,29403.5,57.42,,,,,,,
1876,11/06/21 10:33:42 AM,29652.9,57.54,,,,,,,
1877,11/06/21 11:03:42 AM,29448.7,57.40,,,,,,,
1878,11/06/21 11:33:42 AM,29379.8,57.42,,,,,,,
1879,11/06/21 12:03:42 PM,29889.6,57.58,,,,,,,
1880,11/06/21 12:33:42 PM,29539.6,57.63,,,,,,,
1881,11/06/21 01:03:42 PM,29599.7,57.54,,,,,,,
1882,11/06/21 01:33:42 PM,29833.1,57.79,,,,,,,
1883,11/06/21 02:03:42 PM,29631.1,57.81,,,,,,,
1884,11/06/21 02:33:42 PM,30005.7,58.21,,,,,,,
1885,11/06/21 03:03:42 PM,29285.3,57.63,,,,,,,
1886,11/06/21 03:33:42 PM,29498.9,57.72,,,,,,,
1887,11/06/21 04:03:42 PM,29638.4,57.76,,,,,,,
1888,11/06/21 04:33:42 PM,29764.6,57.85,,,,,,,
1889,11/06/21 05:03:42 PM,29840.4,57.92,,,,,,,
1890,11/06/21 05:33:42 PM,29599.7,57.76,,,,,,,
1891,11/06/21 06:03:42 PM,29432.1,57.58,,,,,,,
1892,11/06/21 06:33:42 PM,29086.5,57.43,,,,,,,
1893,11/06/21 07:03:42 PM,29196.0,57.38,,,,,,,
1894,11/06/21 07:33:42 PM,28833.6,57.38,,,,,,,
1895,11/06/21 08:03:42 PM,29047.1,57.43,,,,,,,
1896,11/06/21 08:33:42 PM,29028.6,57.56,,,,,,,
1897,11/06/21 09:03:42 PM,29304.1,57.63,,,,,,,
1898,11/06/21 09:33:42 PM,29518.0,57.65,,,,,,,
1899,11/06/21 10:03:42 PM,29633.5,57.65,,,,,,,
1900,11/06/21 10:33:42 PM,29691.6,57.65,,,,,,,
1901,11/06/21 11:03:42 PM,29711.1,57.65,,,,,,,
1902,11/06/21 11:33:42 PM,29818.4,57.67,,,,,,,
1903,11/07/21 12:03:42 AM,29879.7,57.65,,,,,,,
1904,11/07/21 12:33:42 AM,30100.3,57.67,,,,,,,
1905,11/07/21 01:03:42 AM,29573.3,56.98,,,,,,,
1906,11/07/21 01:33:42 AM,29715.9,57.27,,,,,,,
1907,11/07/21 02:03:42 AM,29599.7,57.18,,,,,,,
1908,11/07/21 02:33:42 AM,29694.1,57.22,,,,,,,
1909,11/07/21 03:03:42 AM,29463.1,56.89,,,,,,,
1910,11/07/21 03:33:42 AM,29439.2,56.44,,,,,,,
1911,11/07/21 04:03:42 AM,28815.4,55.38,,,,,,,
1912,11/07/21 04:33:42 AM,28191.2,54.39,,,,,,,
1913,11/07/21 05:03:42 AM,28178.2,54.64,,,,,,,
1914,11/07/21 05:33:42 AM,28247.7,54.59,,,,,,,
1915,11/07/21 06:03:42 AM,28003.7,54.39,,,,,,,
1916,11/07/21 06:33:42 AM,28328.6,55.45,,,,,,,
1917,11/07/21 07:03:42 AM,28863.3,56.62,,,,,,,
1918,11/07/21 07:33:42 AM,28518.5,55.81,,,,,,,
1919,11/07/21 08:03:42 AM,28574.2,55.67,,,,,,,
1920,11/07/21 08:33:42 AM,28538.5,56.03,,,,,,,
1921,11/07/21 09:03:42 AM,29095.8,57.09,,,,,,,
1922,11/07/21 09:33:42 AM,29315.9,56.84,,,,,,,
1923,11/07/21 10:03:42 AM,29503.7,57.09,,,,,,,
1924,11/07/21 10:33:42 AM,29522.8,57.04,,,,,,,
1925,11/07/21 11:03:42 AM,29801.2,57.49,,,,,,,
1926,11/07/21 11:33:42 AM,29869.9,57.40,,,,,,,
1927,11/07/21 12:03:42 PM,29889.6,57.45,,,,,,,
1928,11/07/21 12:33:42 PM,30162.9,57.52,,,,,,,
1929,11/07/21 01:03:42 PM,30393.2,57.78,,,,,,,
1930,11/07/21 01:33:42 PM,29747.5,57.45,,,,,,,
1931,11/07/21 02:03:42 PM,29669.8,57.43,,,,,,,
1932,11/07/21 02:33:42 PM,29607.0,57.49,,,,,,,
1933,11/07/21 03:03:42 PM,28957.2,57.09,,,,,,,
1934,11/07/21 03:33:42 PM,28695.4,56.86,,,,,,,
1935,11/07/21 04:03:42 PM,28663.9,56.88,,,,,,,
1936,11/07/21 04:33:42 PM,28469.7,56.44,,,,,,,
1937,11/07/21 05:03:42 PM,28113.3,56.16,,,,,,,
1938,11/07/21 05:33:42 PM,28070.2,56.17,,,,,,,
1939,11/07/21 06:03:42 PM,28421.0,56.48,,,,,,,
1940,11/07/21 06:33:42 PM,28657.1,56.73,,,,,,,
1941,11/07/21 07:03:42 PM,28432.0,56.57,,,,,,,
1942,11/07/21 07:33:42 PM,28616.7,57.11,,,,,,,
1943,11/07/21 08:03:42 PM,28890.7,57.25,,,,,,,
1944,11/07/21 08:33:42 PM,28982.5,57.24,,,,,,,
1945,11/07/21 09:03:42 PM,29214.8,57.24,,,,,,,
1946,11/07/21 09:33:42 PM,29207.8,57.16,,,,,,,
1947,11/07/21 10:03:42 PM,29367.9,57.29,,,,,,,
1948,11/07/21 10:33:42 PM,29544.4,57.24,,,,,,,
1949,11/07/21 11:03:42 PM,29626.3,57.18,,,,,,,
1950,11/07/21 11:33:42 PM,29611.8,57.18,,,,,,,
1951,11/08/21 12:03:42 AM,29645.6,57.29,,,,,,,
1952,11/08/21 12:33:42 AM,29701.3,57.24,,,,,,,
1953,11/08/21 01:03:42 AM,29747.5,57.16,,,,,,,
1954,11/08/21 01:33:42 AM,29764.6,57.13,,,,,,,
1955,11/08/21 02:03:42 AM,29825.7,57.04,,,,,,,
1956,11/08/21 02:33:42 AM,29684.4,57.18,,,,,,,
1957,11/08/21 03:03:42 AM,29375.0,56.84,,,,,,,
1958,11/08/21 03:33:42 AM,28106.8,55.11,,,,,,,
1959,11/08/21 04:03:42 AM,28178.2,55.40,,,,,,,
1960,11/08/21 04:33:42 AM,28697.6,56.16,,,,,,,
1961,11/08/21 05:03:42 AM,28888.4,56.41,,,,,,,
1962,11/08/21 05:33:42 AM,28572.0,55.96,,,,,,,
1963,11/08/21 06:03:42 AM,27338.8,54.50,,,,,,,
1964,11/08/21 06:33:42 AM,26813.4,53.91,,,,,,,
1965,11/08/21 07:03:42 AM,27229.6,54.54,,,,,,,
1966,11/08/21 07:33:42 AM,27071.4,54.30,,,,,,,
1967,11/08/21 08:03:42 AM,27451.0,55.08,,,,,,,
1968,11/08/21 08:33:42 AM,27956.8,55.40,,,,,,,
1969,11/08/21 09:03:42 AM,27895.1,55.38,,,,,,,
1970,11/08/21 09:33:42 AM,28641.4,56.32,,,,,,,
1971,11/08/21 10:03:42 AM,28141.4,55.99,,,,,,,
1972,11/08/21 10:33:42 AM,28567.5,56.50,,,,,,,
1973,11/08/21 11:03:42 AM,28180.3,55.81,,,,,,,
1974,11/08/21 11:33:42 AM,28359.3,55.80,,,,,,,
1975,11/08/21 12:03:42 PM,28643.6,56.26,,,,,,,
1976,11/08/21 12:33:42 PM,28747.3,56.34,,,,,,,
1977,11/08/21 01:03:42 PM,28731.5,56.39,,,,,,,
1978,11/08/21 01:33:42 PM,28722.5,56.35,,,,,,,
1979,11/08/21 02:03:42 PM,28781.3,56.44,,,,,,,
1980,11/08/21 02:33:42 PM,28507.4,56.48,,,,,,,
1981,11/08/21 03:03:42 PM,28376.9,56.48,,,,,,,
1982,11/08/21 03:33:42 PM,28102.5,56.35,,,,,,,
1983,11/08/21 04:03:42 PM,27895.1,56.26,,,,,,,
1984,11/08/21 04:33:42 PM,28038.0,56.41,,,,,,,
1985,11/08/21 05:03:42 PM,27929.1,56.53,,,,,,,
1986,11/08/21 05:33:42 PM,27948.3,56.34,,,,,,,
1987,11/08/21 06:03:42 PM,27129.2,55.74,,,,,,,
1988,11/08/21 06:33:42 PM,27961.0,56.73,,,,,,,
1989,11/08/21 07:03:42 PM,28269.5,57.25,,,,,,,
1990,11/08/21 07:33:42 PM,28354.9,56.89,,,,,,,
1991,11/08/21 08:03:42 PM,28549.7,56.88,,,,,,,
1992,11/08/21 08:33:42 PM,28693.1,57.11,,,,,,,
1993,11/08/21 09:03:42 PM,28654.9,56.98,,,,,,,
1994,11/08/21 09:33:42 PM,28711.2,56.93,,,,,,,
1995,11/08/21 10:03:42 PM,28697.6,56.88,,,,,,,
1996,11/08/21 10:33:42 PM,28820.0,57.07,,,,,,,
1997,11/08/21 11:03:42 PM,28625.7,56.97,,,,,,,
1998,11/08/21 11:33:42 PM,28883.8,56.89,,,,,,,
1999,11/09/21 12:03:42 AM,28984.8,56.80,,,,,,,
2000,11/09/21 12:33:42 AM,29123.7,57.00,,,,,,,
2001,11/09/21 01:03:42 AM,29217.1,57.07,,,,,,,
2002,11/09/21 01:33:42 AM,29320.6,57.02,,,,,,,
2003,11/09/21 02:03:42 AM,29372.7,56.86,,,,,,,
2004,11/09/21 02:33:42 AM,29346.6,56.73,,,,,,,
2005,11/09/21 03:03:42 AM,29292.3,56.75,,,,,,,
2006,11/09/21 03:33:42 AM,29306.5,56.82,,,,,,,
2007,11/09/21 04:03:42 AM,29207.8,56.86,,,,,,,
2008,11/09/21 04:33:42 AM,29219.5,56.77,,,,,,,
2009,11/09/21 05:03:42 AM,29149.3,56.73,,,,,,,
2010,11/09/21 05:33:42 AM,29105.1,56.73,,,,,,,
2011,11/09/21 06:03:42 AM,28922.7,56.55,,,,,,,
2012,11/09/21 06:33:42 AM,28193.3,54.91,,,,,,,
2013,11/09/21 07:03:42 AM,28474.1,55.63,,,,,,,
2014,11/09/21 07:33:42 AM,28429.8,55.69,,,,,,,
2015,11/09/21 08:03:42 AM,28498.5,55.92,,,,,,,
2016,11/09/21 08:33:42 AM,28612.2,56.16,,,,,,,
2017,11/09/21 09:03:42 AM,28427.6,55.76,,,,,,,
2018,11/09/21 09:33:42 AM,28592.1,56.44,,,,,,,
2019,11/09/21 10:03:42 AM,28760.9,56.39,,,,,,,
2020,11/09/21 10:33:42 AM,28954.9,56.59,,,,,,,
2021,11/09/21 11:03:42 AM,29137.7,56.68,,,,,,,
2022,11/09/21 11:33:42 AM,29308.8,56.80,,,,,,,
2023,11/09/21 12:03:42 PM,29451.1,56.88,,,,,,,
2024,11/09/21 12:33:42 PM,29592.5,56.89,,,,,,,
2025,11/09/21 01:03:42 PM,29811.0,57.13,,,,,,,
2026,11/09/21 01:33:42 PM,29823.3,57.11,,,,,,,
2027,11/09/21 02:03:42 PM,30005.7,57.18,,,,,,,
2028,11/09/21 02:33:42 PM,30070.4,57.54,,,,,,,
2029,11/09/21 03:03:42 PM,30230.9,57.45,,,,,,,
2030,11/09/21 03:33:42 PM,30278.9,57.81,,,,,,,
2031,11/09/21 04:03:42 PM,30352.4,57.83,,,,,,,
2032,11/09/21 04:33:42 PM,30125.3,57.79,,,,,,,
2033,11/09/21 05:03:42 PM,30208.2,57.83,,,,,,,
2034,11/09/21 05:33:42 PM,30077.9,57.76,,,,,,,
2035,11/09/21 06:03:42 PM,29958.6,57.70,,,,,,,
2036,11/09/21 06:33:42 PM,30038.0,57.65,,,,,,,
2037,11/09/21 07:03:42 PM,29946.3,57.65,,,,,,,
2038,11/09/21 07:33:42 PM,29791.5,57.52,,,,,,,
2039,11/09/21 08:03:42 PM,29882.2,57.63,,,,,,,
2040,11/09/21 08:33:42 PM,29694.1,57.49,,,,,,,
2041,11/09/21 09:03:42 PM,29578.1,57.42,,,,,,,
2042,11/09/21 09:33:42 PM,29448.7,57.43,,,,,,,
2043,11/09/21 10:03:42 PM,29522.8,57.49,,,,,,,
